     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.330,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.338,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.327,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         1,         0,         0,   0.346,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.331,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.339,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.300,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         1,         0,         0,   0.314,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.312,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         2,         0,         0,   0.312,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.312,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.321,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.317,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.344,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         2,         0,         0,   0.364,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.347,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         1,         0,         0,   0.336,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.303,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         2,         0,         0,   0.300,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.317,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
        80,         0,         0,    1.56,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
      2560,         0,         0,    1.60,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         1,         0,         0,   0.309,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
       512,         0,         0,    1.58,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
       160,         0,         0,    1.64,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         4,         0,         0,   0.304,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.306,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.300,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         4,         0,         0,   0.312,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.296,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         4,         0,         0,   0.308,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         2,         0,         0,   0.308,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         1,         0,         0,   0.308,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.312,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         4,         0,         0,   0.302,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         2,         0,         0,   0.316,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         2,         0,         0,   0.308,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         2,         0,         0,   0.292,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         4,         0,         0,   0.305,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.320,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.320,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         2,         0,         0,   0.328,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         1,         0,         0,   0.356,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         4,         0,         0,   0.304,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         4,         0,         0,   0.312,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         1,         0,         0,   0.312,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         1,         0,         0,   0.304,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         2,         0,         0,   0.308,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
      1536,         0,         0,    2.32,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
      3584,         0,         0,    2.34,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
       416,         0,         0,    2.26,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
         8,         0,         0,   0.612,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
         8,         0,         0,   0.624,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
         2,         0,         0,   0.624,correlated_pymatching,760671fe0c95fded9da57d0cc53c6ee70c714e8a2ad47f1b38f6fdd7550fa000,"{""d"":7.0,""p"":0.001,""r"":7.0}",
         2,         0,         0,   0.616,correlated_pymatching,b296b1e82a2e96c853ed55118124f370f20f7552855d6c11bbd2675432a5c92b,"{""d"":7.0,""p"":0.00046415888336127773,""r"":7.0}",
