     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         4,         0,         0,   0.116,correlated_pymatching,0cd00541abea7d574f93f7fff6e1051d70863721b194aeddefeb45647079bba2,"{""d"":5,""p"":0.004641588833612777,""r"":5}",
      4096,         0,         0,   0.112,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}",
         4,         0,         0,   0.118,correlated_pymatching,0d7504514bc847462fb7bf844e1f0e50276024ba162cbd4ed8a518b50493837c,"{""d"":5,""p"":0.00046415888336127773,""r"":5}",
       256,         0,         0,   0.028,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}",
      2048,         0,         0,   0.096,correlated_pymatching,fdbcb28c19e2133d077b79d8f98d8d6e90ec7ccb978dbc5b456da0a65597c597,"{""d"":3,""p"":0.0001,""r"":3}",
      1024,       504,         0,   0.280,correlated_pymatching,6c8356c8beab2b890d20607483a1325f9fb8f2cc408b98f1dfa437c4433cf730,"{""d"":3,""p"":0.1,""r"":3}","{""obs_mistake_mask=E"":504}"
         4,         1,         0,   0.115,correlated_pymatching,c1790d1b1b63b96fc9dcc6d555291bd38ee414162bfcad11bed1a00141b43a74,"{""d"":5,""p"":0.01,""r"":5}","{""obs_mistake_mask=E"":1}"
      1024,        34,         0,   0.066,correlated_pymatching,7ac6aedeac4f664cb0bc4ec158b6b8b5daaa6d224d05d7fb35fc6196123961bd,"{""d"":3,""p"":0.002154434690031882,""r"":3}","{""obs_mistake_mask=E"":34}"
      2048,         1,         0,   0.055,correlated_pymatching,fdbcb28c19e2133d077b79d8f98d8d6e90ec7ccb978dbc5b456da0a65597c597,"{""d"":3,""p"":0.0001,""r"":3}","{""obs_mistake_mask=E"":1}"
         1,         0,         0,   0.028,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}",
      1024,         0,         0,   0.028,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}",
      3072,         4,         0,   0.086,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}","{""obs_mistake_mask=E"":4}"
      3072,        20,         0,   0.094,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}","{""obs_mistake_mask=E"":20}"
         1,         0,         0,   0.030,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}",
        16,         0,         0,   0.021,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}",
        16,         0,         0,   0.112,correlated_pymatching,05299ae3d91a1d23b7a98b4fab9722bced6f7c0322d1c013b5613e9b1333028a,"{""d"":5,""p"":0.0001,""r"":5}",
        16,         0,         0,   0.116,correlated_pymatching,4699c8641acdbcb09fa90e429f4a015dbbcbaf20a549f7b8fb0848cb634aaa32,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
        16,         0,         0,   0.118,correlated_pymatching,45c3ae383f7e5c2f15aab19b05e0079a20725ede752c1da6358a7f59133373cc,"{""d"":5,""p"":0.001,""r"":5}",
        16,         1,         0,   0.024,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}","{""obs_mistake_mask=E"":1}"
       256,         0,         0,   0.026,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}",
      2048,         0,         0,   0.050,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}",
         8,         0,         0,   0.121,correlated_pymatching,60d7f2d0fb63fe77ced15ef5f4b50a4846dbd6449cd6e8947dc40955f7542911,"{""d"":5,""p"":0.002154434690031882,""r"":5}",
      2048,         1,         0,   0.060,correlated_pymatching,fdbcb28c19e2133d077b79d8f98d8d6e90ec7ccb978dbc5b456da0a65597c597,"{""d"":3,""p"":0.0001,""r"":3}","{""obs_mistake_mask=E"":1}"
       256,         0,         0,   0.023,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}",
        16,         7,         0,   0.140,correlated_pymatching,d4c5a9c4afde1933f4d2e49b8aebd66a7bd259e8ceb8eb5c2b795fdbb4f0b922,"{""d"":5,""p"":0.021544346900318822,""r"":5}","{""obs_mistake_mask=E"":7}"
         1,         0,         0,   0.015,correlated_pymatching,7ac6aedeac4f664cb0bc4ec158b6b8b5daaa6d224d05d7fb35fc6196123961bd,"{""d"":3,""p"":0.002154434690031882,""r"":3}",
         8,         5,         0,   0.136,correlated_pymatching,7a31e005cd80dc03cceb76df4f09da60689bbc6602c35f5fe1779a97a2b94988,"{""d"":5,""p"":0.1,""r"":5}","{""obs_mistake_mask=E"":5}"
        16,         2,         0,   0.120,correlated_pymatching,0cd00541abea7d574f93f7fff6e1051d70863721b194aeddefeb45647079bba2,"{""d"":5,""p"":0.004641588833612777,""r"":5}","{""obs_mistake_mask=E"":2}"
        16,         0,         0,   0.112,correlated_pymatching,0d7504514bc847462fb7bf844e1f0e50276024ba162cbd4ed8a518b50493837c,"{""d"":5,""p"":0.00046415888336127773,""r"":5}",
      1024,         0,         0,   0.037,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}",
