     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        39,         0,         0,   180.8,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       204,         0,         0,   120.0,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
         1,         0,         0,   451.0,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
       126,         0,         0,   120.1,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        28,         0,         0,   130.3,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       103,         0,         0,   120.3,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       161,         0,         0,   120.8,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        23,         0,         0,   121.5,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       460,         0,         0,   120.3,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
         1,         0,         0,   512.9,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
        40,         0,         0,   121.4,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
        10,         0,         0,   124.2,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
       253,         0,         0,   124.2,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
         1,         0,         0,   306.8,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
        22,         0,         0,   129.8,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       411,         0,         0,   120.7,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       180,         0,         0,   120.2,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
