     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      3345,         0,         0,   0.929,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      4492,         0,         0,    1.09,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      3072,         0,         0,   0.700,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      4492,         0,         0,    1.16,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       829,         0,         0,   0.228,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      1912,         0,         0,   0.443,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       273,         0,         0,   0.211,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       142,         0,         0,   0.214,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       258,         0,         0,   0.218,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      1966,         0,         0,   0.481,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      1278,         0,         0,   0.553,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       580,         0,         0,   0.217,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       212,         0,         0,   0.198,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
        36,         0,         0,   0.205,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       212,         0,         0,   0.202,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       212,         0,         0,   0.205,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
